"id","name","description","unit","valueType","length","defaultValue","min","max","needReboot","category","writable","volatile","submodule"
20089,"CHARGE_CURR","CHARGE_CURR","mA","int16",2,"0","-10000","30000",0,"BP",1,0,"DEFAULT"
20088,"BATPACK_VOLT","BAT_PACK_VOLT","mV","uint16",2,"0","0","60000",0,"BP",1,0,"DEFAULT"
20087,"BMS_CBEn[6]","BMS_CBEn[6]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20086,"BMS_CBEn[5]","BMS_CBEn[5]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20085,"BMS_CBEn[4]","BMS_CBEn[4]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20084,"BMS_StsNow","BMS_StsNow","-","uint16",2,"0","0","65535",0,"BMS",1,0,"MAIN"
20083,"BMS_VcellComp_mV[6]","BMS_VcellComp_mV[6]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20082,"BMS_VcellComp_mV[5]","BMS_VcellComp_mV[5]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20081,"BMS_VcellComp_mV[4]","BMS_VcellComp_mV[4]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20080,"BMS_VcellComp_mV[3]","BMS VcellComp_mV[3]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20079,"BMS_VcellComp_mV[2]","BMS VcellComp_mV[2]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20078,"BMS_VcellComp_mV[1]","BMS VcellComp_mV[1]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20077,"BMS_CBEn[3]","BMS_CBEn[3]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20076,"BMS_CBEn[2]","BMS_CBEn[2]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20075,"BMS_CBObj","BMS CBObj","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20074,"BMS_Ibat_mA","BMS Ibat_mA","-","float",4,"0","-65535","65536",0,"BMS",1,0,"DEFAULT"
20073,"BMS_VcellMaxDeltaComp_mV","VcellMaxDeltaComp_mV","-","uint16",2,"0","0","65535",0,"BMS",1,1,"DEFAULT"
20072,"BMS_CBEn[1]","BMS_CBEn[1]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20071,"BMS_VcellComp_mV[0]","BMS VcellComp_mV[0]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20070,"BMS_CBEn[i]","BMS CBEn[i]","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20069,"BMS_CBStartVoltThrd","BMS CBStartVoltThrd","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20068,"BMS_CB_TEST_EN","BMS MANUFACTURING STS","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20067,"BMS_VBAT_VOL","BMS battery Vbat","mV","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"DEFAULT"
20066,"Page_number","Page_number","-","uint32",4,"0","0","4292967295",0,"BP",1,1,"DEFAULT"
20065,"Correct_number","Correct_number","-","uint16",2,"0","0","256",0,"BP",1,1,"DEFAULT"
20064,"LED_Switch","LED_Switch","-","uint8",1,"0","0","1",0,"BP",1,1,"DEFAULT"
20063,"MC_NTC_3_1","Temprature of NTC thermistor","-","int16",2,"0","0","200",0,"MC",1,0,"DEFAULT"
20062,"MC_NTC_2_1","Temprature of NTC thermistor","-","int16",2,"0","0","200",0,"MC",1,0,"DEFAULT"
20061,"MC_NTC_1_1","Temprature of NTC thermistor","-","int16",2,"0","0","200",0,"MC",1,0,"DEFAULT"
20060,"MC_NTC_3_0","Temprature of NTC thermistor","-","int16",2,"0","0","200",0,"MC",1,0,"DEFAULT"
20059,"MC_NTC_2_0","Temprature of NTC thermistor","-","int16",2,"0","0","200",0,"MC",1,0,"DEFAULT"
20058,"MC_NTC_1_0","Temprature of NTC thermistor","-","int16",2,"0","0","200",0,"MC",0,0,"DEFAULT"
20057,"MC_MSPD_RPM_1","SPEED_OF_MOTOR","RPM","uint32",4,"0","0","4294967295",0,"MC",1,0,"DEFAULT"
20056,"MC_MSPD_RPM_0","SPEED_OF_MOTOR","RPM","uint32",4,"0","0","4294967295",0,"MC",1,0,"DEFAULT"
20055,"MC_PhaseCurrent_W_1","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20054,"MC_PhaseCurrent_V_1","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20053,"MC_PhaseCurrent_U_1","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20052,"MC_PhaseCurrent_W_0","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20051,"MC_PhaseCurrent_V_0","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20050,"MC_PhaseCurrent_U_0","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20049,"LED_Count","LED_Count","-","uint16",2,"0","0","320",0,"BP",1,0,"DEFAULT"
20048,"ADC_RI","BUCK_ADC_RI","-","uint16",2,"0","0","65536",0,"BP",1,0,"DEFAULT"
20047,"MC_PhaseCurrent_W","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20046,"MC_PhaseCurrent_V","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20045,"MC_PhaseCurrent_U","Current_of_Uphase","A","float",4,"0","-100","100",0,"MC",1,0,"DEFAULT"
20044,"MC_ERRO_CODE","ERRO_CODE","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20043,"MC_NTC_3","Temprature of NTC thermistor","Celsius degree","float",4,"0","0","200",0,"MC",1,0,"DEFAULT"
20042,"MC_NTC_2","Temprature of NTC thermistor","Celsius degree","float",4,"0","0","200",0,"MC",1,0,"DEFAULT"
20041,"MC_NTC_1","Temprature of NTC thermistor","Celsius degree","float",4,"0","0","200",0,"MC",1,0,"DEFAULT"
20040,"VOLAGE","V_BatPack","-","uint16",2,"0","0","30000",0,"BP",1,0,"DEFAULT"
20039,"ISREF_MA","expection_current","-","uint16",2,"0","0","5000",0,"BP",1,0,"DEFAULT"
20038,"BUCK_ADC_RR","BUCK_ADC_RR","-","int16",2,"0","0","3300",0,"BP",1,0,"DEFAULT"
20037,"LED_MATRIX_ADD_PIXEL","LED_MATRIX_ADD_PIXEL","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20036,"LED_MATRIX_COLOR_LIGHTEN","LED_MATRIX_COLOR_LIGHTEN","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20035,"LED_MATRIX_COLOR_B","LED_MATRIX_COLOR_B","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20034,"LED_MATRIX_COLOR_G","LED_MATRIX_COLOR_G","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20033,"LED_MATRIX_COLOR_R","LED_MATRIX_COLOR_R","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20032,"LED_MATRIX_Y","LED_MATRIX_Y","-","uint32",4,"0","0","4294967295",0,"BP",1,0,"DEFAULT"
20031,"LED_MATRIX_X","LED_MATRIX_X","-","uint32",4,"0","0","4294967295",0,"BP",1,0,"DEFAULT"
20030,"MC_MSPD_RPM","SPEED_OF_MOTOR","RPM","uint32",4,"0","0","4294967295",0,"MC",1,0,"DEFAULT"
20029,"MC_VQCMD","VOLTAGE_ OF_ Q_AXIS","-","uint8",1,"0","0","250",0,"MC",1,0,"DEFAULT"
20028,"LED_LIGHTEN","LED_lighten","-","uint8",1,"128","0","255",0,"BP",1,0,"DEFAULT"
20027,"LED_BLUE","LED_blue","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20026,"LED_GREEN","LED_green","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20025,"LED_RED","LED_red","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20024,"PWM_CNT","PWM_CNT","-","int16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
20023,"ADC_CHAN2_DATA","ADC Channel2 data","-","uint16",2,"0","0","4096",0,"BP",0,0,"DEFAULT"
20022,"ADC_CHAN1_DATA","ADC Channel data","-","int16",2,"0","0","4096",0,"BP",0,0,"DEFAULT"
20021,"ADC_REF","ADC reference voltage","-","uint16",2,"0","0","65536",0,"BP",1,0,"DEFAULT"
20020,"BUCK_ADC_VOL","BUCK_ADC_VOL","-","uint16",2,"0","0","65536",0,"BP",1,0,"DEFAULT"
20019,"BUCK_ADC_CUR","ADC CURRENT","-","uint16",2,"0","0","65536",0,"BP",1,0,"DEFAULT"
20018,"LED_MATRIX_WORK_MODE","LED Matrix's work mode","-","uint8",1,"1","0","255",0,"BP",1,0,"DEFAULT"
20017,"MC_START","starting motor","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20016,"BMS_COMMC_ADDR","BMS  communication address","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20015,"BMS_BAT_CURRENT","BMS battery current","mA","int32",4,"0","-65535","65535",0,"BMS",1,0,"DEFAULT"
20014,"BMS_VPACK_VOL","BMS vpack voltage","mV","int32",4,"0","-2147483637","2147483647",0,"BMS",1,0,"DEFAULT"
20013,"BMS_RSOC","get BMS calculate soc","%","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20012,"BMS_OPERATION_STS","BMS operational status reg","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"MAIN"
20011,"EWP_EMERGENCY_STOP","EWP_EMERGENCY_STOP","-","uint8",1,"0","0","255",0,"EWP",1,0,"DEFAULT"
20010,"EWP_BATTERY_TEMPERATURE","EWP_BATTERY_TEMPERATURE","-","int16",2,"0","-32768","32767",0,"EWP",1,0,"DEFAULT"
20009,"EWP_BATTERY_POWER","EWP_BATTERY_POWER","-","uint8",1,"0","0","255",0,"EWP",1,0,"DEFAULT"
20008,"EWP_THROTTLE_VALUE_5","EWP_THROTTLE_VALUE_5","-","uint16",2,"0","0","65535",0,"EWP",1,1,"DEFAULT"
20007,"EWP_THROTTLE_VALUE_4","EWP_THROTTLE_VALUE_4","-","uint16",2,"0","0","65535",0,"EWP",1,1,"DEFAULT"
20006,"EWP_THROTTLE_VALUE_3","EWP_THROTTLE_VALUE_3","-","uint16",2,"0","0","65535",0,"EWP",1,1,"DEFAULT"
20005,"EWP_THROTTLE_VALUE_2","EWP_THROTTLE_VALUE_2","-","uint16",2,"0","0","65535",0,"EWP",1,1,"DEFAULT"
20004,"EWP_THROTTLE_VALUE_1","EWP_THROTTLE_VALUE_1","-","uint16",2,"0","0","65535",0,"EWP",1,1,"DEFAULT"
20003,"EWP_THROTTLE_VALUE_0","EWP_THROTTLE_VALUE_0","-","uint16",2,"0","0","65535",0,"EWP",1,1,"DEFAULT"
20002,"EWP_CURRENT_THROTTLE_VALUE","EWP_CURRENT_THROTTLE_VALUE","-","uint16",2,"0","0","65535",0,"EWP",1,0,"DEFAULT"
20001,"EWP_CURRENT_GEAR_VALUE","EWP_CURRENT_GEAR_VALUE","-","uint8",1,"0","0","255",0,"EWP",1,0,"DEFAULT"
16052,"BP_SET_BMS_MODE","BP_SET_BMS_MODE","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
16051,"BP_RUNTIME_BLE_CONNNECTED_STATUS","BP_RUNTIME_BLE_CONNNECTED_STATUS","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
16050,"BP_RUNTIME_SOC","BP_RUNTIME_SOC","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
16017,"FORCE_TIME_START_FLAG","FORCE_TIME_START_FLAG","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
16016,"APP_STORAGE_SETTINGS_FORCE_CURVE_CHOOSE","Use for choose the curve in Motor control","-","uint32",4,"0","0","42949672954",0,"MC",0,0,"DEFAULT"
16015,"FORCE_CURVE_UPDATE","FORCE_CURVE_UPDATE","-","uint16",2,"0","0","65535",0,"MC",0,0,"DEFAULT"
16011,"FITNESS_RANGE_END_POINT","FITNESS_RANGE_END_POINT","mm","uint16",2,"0","0","65535",0,"MC",0,0,"DEFAULT"
16010,"FITNESS_RANGE_START_POINT","FITNESS_RANGE_START_POINT","mm","uint16",2,"0","0","65535",0,"MC",0,0,"DEFAULT"
16009,"BP_SET_FITNESS_MODE","BP_SET_FITNESS_MODE","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
16008,"BP_ECCENTRIC_WEIGHT","BP_ECCENTRIC_WEIGHT","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
16007,"BP_CHAINS_WEIGHT","BP_CHAINS_WEIGHT","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
16006,"BP_BASE_WEIGHT","BP_BASE_WEIGHT","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
16005,"BP_RUNTIME_STATUS","BP_RUNTIME_STATUS","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
16004,"BP_RUNTIME_REPS_LBS","BP_RUNTIME_REPS","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
16003,"BP_RUNTIME_WIRE_WEIGHT_LBS","BP_RUNTIME_WIRE_WEIGHT","-","int16",2,"0","-32768","32767",0,"BP",1,0,"DEFAULT"
16002,"BP_RUNTIME_POSITION_CM","BP_RUNTIME_POSITION_CM","-","int16",2,"0","-32768","32767",0,"BP",1,0,"DEFAULT"
16001,"BP_RUNTIME_POWER","BP_RUNTIME_POWER","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
14538,"PWM_DEADTIME_MIN","DEADTIME_MIN: deadtime's min. unit in ns","unit in ns","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"DEFAULT"
14537,"PWM_PWN_ENABLE","ENABLE: 0 - disable 1-255 enable","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"DEFAULT"
14536,"PWM_DEADTIME_RED","RED: raise edge deadtime. unit in ns","unit in ns","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"DEFAULT"
14535,"PWM_DEADTIME_FED","FED: fall edge deadtime. unit in ns","unit in ns","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"DEFAULT"
14533,"PWM_PWN_COUNT","COUNT: number of sent pwm in single mode","-","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"DEFAULT"
14532,"PWM_OPEN_TIME","OPEN_TIME: each pwm open time. unit in us","unit in us","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"DEFAULT"
14531,"PWM_PERIOD_TIME","PERIOD_TIME: each pwm period time. unit in us","unit in us","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"DEFAULT"
14530,"PWM_GENERATOR_WORK_MODE","WORK_MODE: 0 - single-low-side, 1 - single-complementary, 2 - period-low-side, 4 - period-complementary","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"DEFAULT"
14512,"PRD_NO_LOAD_THRT","PRD_NO_LOAD_THRT","-","uint16",2,"0","0","65535",0,"EPOWER",1,0,"DEFAULT"
14511,"RUNTIME_PRD","RUNTIME_PRD","-","uint16",2,"0","0","65535",0,"EPOWER",1,0,"DEFAULT"
14510,"IBUS_NO_LOAD_THRT","IBUS_NO_LOAD_THRT","-","uint16",2,"0","0","65535",0,"EPOWER",1,0,"DEFAULT"
14509,"RUNTIME_CURRENT","RUNTIME_CURRENT","-","int32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14508,"GEAR_POSITION","GEAR_POSITION","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14507,"MOTOR_FOC_IQ","IQ","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14506,"MOTOR_VBUS","MOTOR_VBUS","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14505,"MOTOR_ERR_STATUS","MOTOR_ERR_STATUS","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14504,"MOTOR_ANGLE_U8","MOTOR_ANGLE_U8","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14503,"SPEED_UP_SLOP","SPEED_UP_SLOP","-","uint16",2,"0","0","65535",0,"EPOWER",1,0,"DEFAULT"
14502,"MTR_NEGATIVE","MTR_NEGATIVE","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14501,"MTR_POSTIVE_2","MTR_POSTIVE_2","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14500,"MTR_POSTIVE_1","MTR_POSTIVE_1","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14409,"EP_U4_EN_BURNOUT","ePower burnout enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14408,"EP_U4_EN_SPOTTER","ePower spotter enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14407,"EP_U4_ECCENTRIC_EXTPOUNDS","ePower eccentric extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14406,"EP_U4_ECCENTRIC_POUNDS","ePower eccentric pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14405,"EP_U4_CHAINS_EXTPOUNDS","ePower chains extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14404,"EP_U4_CHAINS_POUNDS","ePower chains pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14403,"EP_U4_NORMAL_POUNDS","ePower normal pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14402,"EP_U4_CFG_MODE","ePower work mode","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14400,"EP_U4_USER_ID","ePower user id","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14309,"EP_U3_EN_BURNOUT","ePower burnout enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14308,"EP_U3_EN_SPOTTER","ePower spotter enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14307,"EP_U3_ECCENTRIC_EXTPOUNDS","ePower eccentric extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14306,"EP_U3_ECCENTRIC_POUNDS","ePower eccentric pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14305,"EP_U3_CHAINS_EXTPOUNDS","ePower chains extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14304,"EP_U3_CHAINS_POUNDS","ePower chains pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14303,"EP_U3_NORMAL_POUNDS","ePower normal pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14302,"EP_U3_CFG_MODE","ePower work mode","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14300,"EP_U3_USER_ID","ePower user id","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14209,"EP_U2_EN_BURNOUT","ePower burnout enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14208,"EP_U2_EN_SPOTTER","ePower spotter enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14207,"EP_U2_ECCENTRIC_EXTPOUNDS","ePower eccentric extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14206,"EP_U2_ECCENTRIC_POUNDS","ePower eccentric pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14205,"EP_U2_CHAINS_EXTPOUNDS","ePower chains extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14204,"EP_U2_CHAINS_POUNDS","ePower chains pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14203,"EP_U2_NORMAL_POUNDS","ePower normal pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14202,"EP_U2_CFG_MODE","ePower work mode","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14200,"EP_U2_USER_ID","ePower user id","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14109,"EP_U1_EN_BURNOUT","ePower burnout enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14108,"EP_U1_EN_SPOTTER","ePower spotter enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14107,"EP_U1_ECCENTRIC_EXTPOUNDS","ePower eccentric extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14106,"EP_U1_ECCENTRIC_POUNDS","ePower eccentric pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14105,"EP_U1_CHAINS_EXTPOUNDS","ePower chains extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14104,"EP_U1_CHAINS_POUNDS","ePower chains pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14103,"EP_U1_NORMAL_POUNDS","ePower normal pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14102,"EP_U1_CFG_MODE","ePower work mode","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14100,"EP_U1_USER_ID","ePower user id","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
14009,"EP_GU_EN_BURNOUT","ePower burnout enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14008,"EP_GU_EN_SPOTTER","ePower spotter enable","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14007,"EP_GU_ECCENTRIC_EXTPOUNDS","ePower eccentric extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14006,"EP_GU_ECCENTRIC_POUNDS","ePower eccentric pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14005,"EP_GU_CHAINS_EXTPOUNDS","ePower chains extra pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14004,"EP_GU_CHAINS_POUNDS","ePower chains pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14003,"EP_GU_NORMAL_POUNDS","ePower normal pounds","pounds","int16",2,"0","-32768","32767",0,"EPOWER",1,0,"DEFAULT"
14002,"EP_GU_CFG_MODE","ePower work mode","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
14000,"EP_GU_ID","ePower user id","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
13005,"EP_GUI_NEED_RECORD","ePower gui need record flg","-","uint8",1,"0","0","255",0,"EPOWER",0,0,"DEFAULT"
13004,"EP_USER_INDEX_CLEAR","ePower user list index clear","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
13003,"EP_USER_INDEX","ePower user list index","-","uint8",1,"0","0","255",0,"EPOWER",1,0,"DEFAULT"
13002,"EP_RT_PULL","ePower realtime pull","pounds","int16",2,"0","-32768","32767",0,"EPOWER",0,0,"DEFAULT"
13000,"EP_LOGGED_USER_ID","ePower logged user id","-","uint32",4,"0","0","4294967295",0,"EPOWER",1,0,"DEFAULT"
12513,"PARAM_FACTORY_RESTORE","PARAM_FACTORY_RESTORE","-","uint32",4,"0","0","255",0,"NVM_RESTORE",1,0,"DEFAULT"
12512,"ZIGBEE_FORCE_INIT","ZIGBEE_FORCE_INIT","-","uint8",1,"0","0","1",0,"ZIGBEE",0,0,"DEFAULT"
12510,"RECORDER_CURR_ITEM","RECORDER_CURR_ITEM","-","uint32",4,"0","0","4294967295",0,"NSU",0,0,"DEFAULT"
12508,"POWER_DOWN_REASON_CNT","power down cnt","-","uint16",2,"0","0","65535",0,"DEV",1,0,"DEFAULT"
12507,"AFE_OVER_CHARGE_LIM","AFE_OVER_CHARGE_LIM","-","uint16",2,"4295","0","8000",0,"BMS_AFE_OPS",1,0,"DEFAULT"
12506,"BMS_AFE_OPS","BMS_AFE_OPS","-","uint8",1,"0","0","255",0,"BMS_AFE_OPS",1,0,"DEFAULT"
12505,"UART_485_PROTO_TYPE","UART_485_PROTO_TYPE","-","uint8",1,"1","0","1",0,"UART_485_PROTO_TYPE",1,0,"DEFAULT"
12503,"FACTORY_TEST","FACTORY_TEST","-","uint8",1,"1","0","1",0,"FACTORY_TEST",1,0,"DEFAULT"
12494,"DEV_SN_3","DEV_SN_3","-","uint16",2,"0","0","65535",0,"DEV",0,0,"DEFAULT"
12492,"DEV_SN_2","DEV_SN_2","-","uint32",4,"0","0","4294967295",0,"DEV",0,0,"DEFAULT"
12490,"DEV_SN_1","DEV_SN_1","-","uint8",1,"0","0","255",0,"DEV",0,0,"DEFAULT"
12003,"DEV_JIFFES","device run time","-","uint32",4,"0","0","4294967295",0,"ERR_CNT",0,0,"DEFAULT"
12002,"DEV_HARDWARE_ERR","DEV_HARDWARE_ERR","-","uint32",4,"0","0","16800000",0,"ERR_CNT",0,0,"DEFAULT"
12001,"IIC_ERR_CNT","IIC_ERR_CNT","-","uint32",4,"0","0","16800000",0,"ERR_CNT",0,0,"DEFAULT"
12000,"TCU_SLAVE_REPLY_ERR_CNT","TCU_SLAVE_REPLY_ERR_CNT","-","uint32",4,"0","0","16800000",0,"ERR_CNT",0,0,"DEFAULT"
11043,"VIS_IGET_mA","VIS_IGET","-","uint16",2,"0","0","65535",0,"VIS",0,0,"DEFAULT"
11042,"VIS_VGET_0.1V","VIS_VGET","-","uint16",2,"0","0","65535",0,"VIS",0,0,"DEFAULT"
11041,"AFE_RCELL6","Resistance of cell","mOhm","int16",2,"0","0","32767",0,"SAMPLE_DATA",0,0,"DEFAULT"
11040,"AFE_RCELL5","Resistance of cell","mOhm","int16",2,"0","0","32767",0,"SAMPLE_DATA",0,0,"DEFAULT"
11039,"AFE_RCELL4","Resistance of cell","mOhm","int16",2,"0","0","32767",0,"SAMPLE_DATA",0,0,"DEFAULT"
11038,"AFE_RCELL3","Resistance of cell","mOhm","int16",2,"0","0","32767",0,"SAMPLE_DATA",0,0,"DEFAULT"
11037,"AFE_RCELL2","Resistance of cell","mOhm","int16",2,"0","0","32767",0,"SAMPLE_DATA",0,0,"DEFAULT"
11036,"AFE_RCELL1","Resistance of cell","mOhm","int16",2,"0","0","32767",0,"SAMPLE_DATA",0,0,"DEFAULT"
11035,"AFE_VCELL6","Voltage of cell","mV","uint16",2,"4000","2300","4300",0,"SAMPLE_DATA",0,0,"DEFAULT"
11034,"AFE_VCELL5","Voltage of cell","mV","uint16",2,"4000","2300","4300",0,"SAMPLE_DATA",0,0,"DEFAULT"
11033,"AFE_VCELL4","Voltage of cell","mV","uint16",2,"4000","2300","4300",0,"SAMPLE_DATA",0,0,"DEFAULT"
11032,"AFE_VCELL3","Voltage of cell","mV","uint16",2,"4000","2300","4300",0,"SAMPLE_DATA",0,0,"DEFAULT"
